0.000000 0.100000 5.000000 42.875353
-0.006475 0.004184 5.000000 20.782075
0.000287 0.065128 5.000000 28.533286
0.008232 0.001912 5.000000 5.810612
0.005733 0.086630 5.000000 37.208504
-0.006061 0.076124 5.000000 35.608071
0.001875 0.039256 5.000000 17.988566
0.001333 0.089042 5.000000 38.137193
0.003031 0.065896 5.000000 28.311560
-0.004986 0.081492 5.000000 36.996042
0.008961 0.061646 5.000000 27.312802
0.003142 0.089140 5.000000 38.089574
-0.004135 0.048347 5.000000 24.891646
0.008785 0.057056 5.000000 25.308154
-0.001525 0.088811 5.000000 38.559635
-0.000114 0.035504 5.000000 17.818268
0.003561 0.099916 5.000000 42.693807
0.006004 0.028972 5.000000 13.109286
0.004561 0.067775 5.000000 29.058245
-0.005399 0.018951 5.000000 19.750721
0.001071 0.013086 5.000000 11.176144
0.007735 0.001946 5.000000 5.666317
0.002444 0.039206 5.000000 17.743400
-0.006134 0.006613 5.000000 20.227614
0.006580 0.092528 5.000000 39.889217
-0.001123 0.079027 5.000000 34.502339
-0.001387 0.072232 5.000000 31.892173
0.008095 0.025013 5.000000 11.954272
0.002781 0.061920 5.000000 26.693390
-0.004879 0.025300 5.000000 19.956185
-0.001830 0.048207 5.000000 23.183743
-0.006982 0.015234 5.000000 21.565642
-0.000182 0.023225 5.000000 14.414457
-0.007030 0.071497 5.000000 34.607725
-0.008068 0.090455 5.000000 41.961007
0.001634 0.087962 5.000000 37.656217
-0.003430 0.042326 5.000000 22.487630
0.005017 0.090660 5.000000 38.845311
-0.002416 0.009657 5.000000 15.155899
0.002448 0.030263 5.000000 14.514968
0.008352 0.073920 5.000000 32.337995
-0.002018 0.053445 5.000000 25.123976
-0.001335 0.089549 5.000000 38.811046
0.004370 0.050439 5.000000 21.812275
-0.005489 0.049947 5.000000 26.495603
0.003992 0.042465 5.000000 18.609790
-0.002569 0.006123 5.000000 15.303711
0.005145 0.038758 5.000000 17.007853
-0.006811 0.027153 5.000000 22.589710
0.007948 0.090855 5.000000 39.489120
-0.001056 0.068463 5.000000 30.295986
0.009706 0.029872 5.000000 14.582797
0.001637 0.031650 5.000000 15.429099
-0.002829 0.041622 5.000000 21.780474
-0.004270 0.026052 5.000000 19.370628
-0.008404 0.008333 5.000000 23.404680
0.006738 0.061429 5.000000 26.605272
0.007069 0.021336 5.000000 10.306201
-0.001593 0.044147 5.000000 21.658834
0.008965 0.027750 5.000000 13.372878
-0.003675 0.002506 5.000000 16.934018
0.001956 0.012443 5.000000 10.149560
0.002782 0.068263 5.000000 29.318862
-0.007326 0.035161 5.000000 24.615428
-0.000391 0.051533 5.000000 23.559913
0.006837 0.033650 5.000000 15.039789
0.008756 0.037020 5.000000 16.965128
0.009892 0.065800 5.000000 29.435984
0.008931 0.095252 5.000000 41.670257
-0.009883 0.052708 5.000000 31.381839
-0.002664 0.088881 5.000000 38.919367
-0.002075 0.010656 5.000000 14.754213
-0.005004 0.048572 5.000000 25.673361
-0.005193 0.056435 5.000000 28.275314
-0.008732 0.059113 5.000000 32.026139
0.002714 0.008553 5.000000 8.877072
-0.004892 0.017532 5.000000 18.952332
0.001834 0.072231 5.000000 31.077916
0.003420 0.060740 5.000000 26.137375
0.009498 0.012075 5.000000 8.316300
-0.008061 0.059553 5.000000 31.566210
-0.003461 0.082609 5.000000 36.737311
0.002103 0.067435 5.000000 29.059600
-0.001313 0.081756 5.000000 35.653032
0.004130 0.015540 5.000000 9.016589
-0.002841 0.035443 5.000000 20.017065
-0.002739 0.095711 5.000000 41.683373
0.007066 0.004992 5.000000 5.819029
0.003945 0.007441 5.000000 7.599132
-0.001724 0.074325 5.000000 32.834909
-0.006883 0.051865 5.000000 28.276731
-0.005956 0.014753 5.000000 20.147826
0.004926 0.007956 5.000000 6.933593
0.007620 0.033232 5.000000 15.041111
-0.009302 0.087799 5.000000 41.763536
0.003358 0.013156 5.000000 8.995570
0.003670 0.070978 5.000000 30.403725
-0.008840 0.048685 5.000000 29.308532
-0.001063 0.055648 5.000000 25.409213
-0.000774 0.078759 5.000000 34.295352
0.009843 0.099838 5.000000 43.949014
-0.001739 0.014230 5.000000 14.610644
0.009135 0.099226 5.000000 43.445100
0.003647 0.089602 5.000000 38.294828
0.004991 0.077005 5.000000 33.003556
-0.007613 0.019067 5.000000 22.676995
-0.004698 0.077602 5.000000 35.395401
0.000370 0.073826 5.000000 32.008603
0.001591 0.062392 5.000000 27.095226
-0.003435 0.088018 5.000000 38.842771
0.008166 0.067187 5.000000 29.407222
-0.002435 0.010488 5.000000 15.217187
0.004459 0.045744 5.000000 19.881692
-0.009594 0.051083 5.000000 30.677894
0.000632 0.036593 5.000000 17.690722
0.000300 0.090791 5.000000 38.996995
0.001872 0.047674 5.000000 21.176258
0.005826 0.066799 5.000000 28.745356
0.001506 0.037320 5.000000 17.459609
-0.009481 0.085899 5.000000 41.219233
-0.008624 0.094955 5.000000 43.920670
0.000985 0.001746 5.000000 10.747570
0.001756 0.012012 5.000000 10.292102
-0.001633 0.057074 5.000000 26.221371
-0.000641 0.061814 5.000000 27.556694
-0.004519 0.065918 5.000000 31.040495
-0.009614 0.068124 5.000000 35.483417
0.001128 0.058025 5.000000 25.464689
0.008677 0.043714 5.000000 19.682996
-0.000018 0.049501 5.000000 22.629561
0.006407 0.050265 5.000000 21.833005
0.002902 0.038121 5.000000 17.174646
0.008271 0.072143 5.000000 31.554234
0.006907 0.042031 5.000000 18.481000
0.003571 0.016776 5.000000 9.688579
-0.003346 0.095026 5.000000 41.592914
0.001627 0.010743 5.000000 10.265543
-0.007591 0.049079 5.000000 28.166367
-0.005102 0.091695 5.000000 40.940183
-0.007836 0.037448 5.000000 25.657881
0.003992 0.056328 5.000000 24.267436
0.009544 0.010680 5.000000 7.986692
-0.002318 0.019372 5.000000 15.974527
0.009924 0.004315 5.000000 7.097227
0.006476 0.056263 5.000000 24.369860
0.008143 0.068727 5.000000 30.057603
0.008049 0.075703 5.000000 33.012569
-0.006387 0.089964 5.000000 40.876875
-0.004318 0.029339 5.000000 20.058236
-0.009397 0.071220 5.000000 36.273524
-0.008241 0.015910 5.000000 23.322439
-0.004779 0.017777 5.000000 18.829869
-0.006927 0.067289 5.000000 33.116991
0.005139 0.096398 5.000000 41.322129
0.000405 0.074923 5.000000 32.446491
0.004391 0.039197 5.000000 17.249677
0.002146 0.019513 5.000000 11.441002
0.008433 0.039866 5.000000 18.004664
-0.005426 0.015549 5.000000 19.487929
0.008665 0.015095 5.000000 8.689741
0.006934 0.060061 5.000000 26.063243
0.004201 0.092712 5.000000 39.650787
0.005812 0.028364 5.000000 12.875394
0.000301 0.079413 5.000000 34.302333
-0.008590 0.013052 5.000000 23.697565
-0.008478 0.078096 5.000000 37.855450
-0.000985 0.059952 5.000000 26.987721
-0.006842 0.081072 5.000000 37.849167
0.001074 0.081733 5.000000 35.122500
0.006547 0.005708 5.000000 5.951159
-0.003736 0.004373 5.000000 16.938372
0.003671 0.018730 5.000000 10.163932
-0.009038 0.070974 5.000000 35.911407
-0.002083 0.072983 5.000000 32.448369
-0.000828 0.046301 5.000000 21.908522
0.003783 0.074605 5.000000 31.932124
0.005648 0.065250 5.000000 28.065950
0.000813 0.044676 5.000000 20.459256
0.005270 0.077233 5.000000 33.127574
0.007184 0.092234 5.000000 39.891966
0.002558 0.048804 5.000000 21.422743
0.000515 0.087868 5.000000 37.751045
-0.002320 0.059039 5.000000 27.303310
-0.007647 0.033699 5.000000 24.705033
-0.005786 0.005008 5.000000 19.779857
-0.002430 0.007905 5.000000 15.126625
-0.005626 0.085620 5.000000 38.864576
0.005053 0.086694 5.000000 37.149803
-0.009418 0.068994 5.000000 35.590925
-0.006304 0.077300 5.000000 36.174610
-0.003525 0.011179 5.000000 16.694212
-0.007420 0.079984 5.000000 37.813035
0.007512 0.099329 5.000000 43.026007
-0.008672 0.099770 5.000000 45.722068
0.007842 0.069949 5.000000 30.493949
-0.004062 0.027575 5.000000 19.419980
0.002269 0.030940 5.000000 14.839222
0.008450 0.042635 5.000000 19.152666
-0.004058 0.061910 5.000000 29.342698
0.000248 0.008244 5.000000 11.671247
0.007087 0.027987 5.000000 12.831727
-0.000583 0.045116 5.000000 21.349964
-0.000642 0.063676 5.000000 28.277472
-0.002369 0.042233 5.000000 21.605096
-0.008954 0.065298 5.000000 34.064510
0.002864 0.059655 5.000000 25.750732
0.003286 0.005065 5.000000 8.048508
-0.008985 0.083610 5.000000 40.095173
0.001796 0.037846 5.000000 17.509661
-0.003208 0.089087 5.000000 39.183559
-0.001994 0.072313 5.000000 32.153110
0.004474 0.059837 5.000000 25.716001
0.003344 0.094331 5.000000 40.301263
0.002755 0.094856 5.000000 40.518177
0.005161 0.016380 5.000000 8.775584
-0.008808 0.084882 5.000000 40.421420
-0.001508 0.008598 5.000000 13.923601
0.006867 0.045119 5.000000 19.756726
0.008628 0.082879 5.000000 36.260081
-0.002977 0.051679 5.000000 25.118551
0.003183 0.029544 5.000000 13.920571
0.006271 0.067970 5.000000 29.307638
-0.003707 0.030020 5.000000 19.541181
0.001556 0.075217 5.000000 32.353253
0.003629 0.087215 5.000000 37.278170
0.001030 0.085548 5.000000 36.713725
0.001028 0.064134 5.000000 27.931262
-0.007356 0.026640 5.000000 23.190282
0.007131 0.037616 5.000000 16.706483
-0.006191 0.012782 5.000000 20.370446
-0.007081 0.098543 5.000000 44.458444
0.001766 0.054848 5.000000 24.025660
0.001410 0.039462 5.000000 18.275213
0.003685 0.086372 5.000000 36.920996
-0.001050 0.086676 5.000000 37.572339
-0.008707 0.085716 5.000000 40.649353
-0.009086 0.094351 5.000000 43.966892
-0.009766 0.049896 5.000000 30.562769
0.008912 0.085276 5.000000 37.379279
-0.001653 0.050068 5.000000 23.717934
-0.005650 0.062340 5.000000 30.551834
-0.000279 0.075151 5.000000 32.707424
0.000530 0.067014 5.000000 29.217778
-0.009621 0.045059 5.000000 29.277625
0.006193 0.045804 5.000000 19.941107
-0.004008 0.034803 5.000000 20.969907
0.003029 0.078338 5.000000 33.521601
0.000578 0.041159 5.000000 19.304797
0.004905 0.025990 5.000000 12.087706
0.001190 0.027656 5.000000 14.449215
-0.003201 0.014920 5.000000 16.524524
-0.005861 0.042648 5.000000 24.790671
-0.001287 0.066159 5.000000 29.489970
0.007773 0.092919 5.000000 40.330945
0.006763 0.077771 5.000000 33.587075
-0.006460 0.083682 5.000000 38.580826
0.006286 0.079551 5.000000 34.260825
-0.001866 0.034965 5.000000 19.020227
-0.006434 0.031275 5.000000 22.839182
0.005354 0.052658 5.000000 22.732260
0.007555 0.053663 5.000000 23.496568
-0.000795 0.015022 5.000000 13.560646
0.000897 0.058616 5.000000 25.767491
-0.004752 0.001968 5.000000 18.466808
-0.004554 0.038043 5.000000 22.324837
0.003406 0.068436 5.000000 29.345460
-0.001770 0.076905 5.000000 33.866604
-0.004938 0.075388 5.000000 34.702472
0.004526 0.060044 5.000000 25.802708
0.005083 0.021633 5.000000 10.498027
0.005001 0.046538 5.000000 20.183947
0.007076 0.041662 5.000000 18.361336
-0.008566 0.078221 5.000000 37.959116
0.003847 0.023477 5.000000 11.550816
0.007042 0.034898 5.000000 15.580842
0.006842 0.048105 5.000000 20.999894
0.008990 0.053239 5.000000 23.776869
-0.001133 0.057014 5.000000 25.950698
-0.002869 0.079253 5.000000 35.195634
0.008215 0.012286 5.000000 7.632344
0.009875 0.073244 5.000000 32.586167
0.003999 0.016708 5.000000 9.405720
0.005816 0.073095 5.000000 31.426640
-0.002239 0.028226 5.000000 17.612243
-0.006603 0.064812 5.000000 32.060575
-0.005116 0.085524 5.000000 38.582191
-0.001740 0.095502 5.000000 41.336360
-0.002113 0.078575 5.000000 34.645429
0.003280 0.091323 5.000000 39.018741
0.007825 0.036160 5.000000 16.286411
-0.007736 0.014966 5.000000 22.584004
0.009525 0.004492 5.000000 6.790982
0.007676 0.032020 5.000000 14.569117
-0.006252 0.046977 5.000000 26.325225
-0.001900 0.021871 5.000000 15.915898
-0.006931 0.095102 5.000000 43.081692
-0.002107 0.058551 5.000000 27.011214
-0.002930 0.036024 5.000000 20.256268
0.009422 0.092608 5.000000 40.696543
-0.007391 0.057711 5.000000 30.440062
0.003232 0.036231 5.000000 16.353948
-0.007461 0.090831 5.000000 41.759972
-0.002599 0.034045 5.000000 19.419168
0.008079 0.042849 5.000000 19.116015
0.001101 0.095980 5.000000 41.070101
0.001197 0.020186 5.000000 12.414759
-0.006350 0.085972 5.000000 39.366779
-0.001209 0.016233 5.000000 14.210887
-0.007965 0.034517 5.000000 25.229477
-0.007568 0.094961 5.000000 43.350065
-0.000180 0.009031 5.000000 12.245159
-0.003364 0.094085 5.000000 41.222916
0.006656 0.015281 5.000000 8.192927
-0.002127 0.009368 5.000000 14.763204
0.003797 0.019474 5.000000 10.310336
-0.005844 0.057380 5.000000 29.076512
-0.001051 0.067591 5.000000 29.953665
-0.009483 0.078757 5.000000 38.792048
0.001513 0.082215 5.000000 35.264835
0.002180 0.069400 5.000000 29.859702
-0.007002 0.042799 5.000000 25.969478
-0.008761 0.008174 5.000000 23.912807
0.009069 0.028837 5.000000 13.844354
0.008116 0.088319 5.000000 38.444750
0.009026 0.091603 5.000000 40.132134
-0.002056 0.015922 5.000000 15.189572
-0.002967 0.093866 5.000000 41.009466
0.004283 0.067209 5.000000 28.813053
-0.007206 0.099836 5.000000 45.009924
-0.005615 0.013520 5.000000 19.618685
-0.001733 0.036271 5.000000 19.287040
0.006655 0.025409 5.000000 11.773039
0.007556 0.040448 5.000000 17.971386
-0.008779 0.025919 5.000000 24.905810
-0.002597 0.050992 5.000000 24.631692
0.009712 0.069864 5.000000 31.084635
0.006320 0.071649 5.000000 30.885775
0.009967 0.027154 5.000000 13.700316
-0.006933 0.059203 5.000000 30.515647
-0.009839 0.091754 5.000000 43.500260
-0.008554 0.091477 5.000000 42.614239
-0.008361 0.023021 5.000000 24.035634
-0.002221 0.067538 5.000000 30.416237
0.009099 0.072940 5.000000 32.164736
-0.007210 0.068894 5.000000 33.855919
-0.006145 0.040186 5.000000 24.452373
-0.000965 0.095961 5.000000 41.356220
-0.004753 0.038375 5.000000 22.604219
0.009841 0.080023 5.000000 35.461380
0.002388 0.008910 5.000000 9.250724
0.005872 0.027472 5.000000 12.531648
-0.006661 0.079334 5.000000 37.117087
0.001214 0.038726 5.000000 18.107883
0.004051 0.067620 5.000000 28.985245
0.006842 0.056617 5.000000 24.585055
-0.009527 0.061166 5.000000 33.335194
-0.006526 0.055120 5.000000 28.926203
0.006844 0.062637 5.000000 27.139320
0.008371 0.086567 5.000000 37.765162
0.000598 0.088473 5.000000 37.989764
-0.009836 0.015252 5.000000 25.501017
0.002000 0.006718 5.000000 9.509967
0.003488 0.052693 5.000000 22.816962
0.004842 0.085042 5.000000 36.421944
0.001460 0.036114 5.000000 17.057414
-0.004040 0.045744 5.000000 24.018347
-0.006606 0.077531 5.000000 36.439295
0.000071 0.024625 5.000000 14.519085
0.006900 0.052885 5.000000 23.019622
-0.002139 0.092646 5.000000 40.276846
-0.000321 0.035043 5.000000 17.819220
-0.003421 0.090983 5.000000 40.008620
-0.006628 0.063540 5.000000 31.661477
-0.003388 0.075006 5.000000 33.783093
0.005282 0.092052 5.000000 39.473872
0.003842 0.073120 5.000000 31.304948
0.004414 0.093747 5.000000 40.109888
-0.000036 0.007371 5.000000 11.990116
0.000459 0.056889 5.000000 25.235930
-0.008454 0.007683 5.000000 23.484976
-0.000237 0.010634 5.000000 12.425169
-0.000068 0.022666 5.000000 14.174401
-0.006959 0.030966 5.000000 23.398572
-0.005859 0.052440 5.000000 27.556169
0.008391 0.071554 5.000000 31.339169
0.007420 0.084339 5.000000 36.552239
-0.003292 0.041007 5.000000 21.983090
0.008592 0.021009 5.000000 10.668611
0.008264 0.009628 5.000000 6.955292
0.003967 0.085077 5.000000 36.379004
0.000349 0.096130 5.000000 41.214095
-0.009375 0.094963 5.000000 44.358890
0.005910 0.069340 5.000000 29.837916
0.008250 0.019046 5.000000 9.819819
0.003499 0.097065 5.000000 41.472613
0.004230 0.099525 5.000000 42.570233
-0.002084 0.035493 5.000000 19.357468
0.004793 0.098303 5.000000 42.099925
0.009705 0.073782 5.000000 32.747861
-0.009915 0.030813 5.000000 27.000796
-0.003728 0.033272 5.000000 20.315381
0.005566 0.026245 5.000000 12.083485
0.007185 0.001134 5.000000 5.608566
0.005744 0.063838 5.000000 27.477751
0.008449 0.097249 5.000000 42.382182
0.007837 0.026063 5.000000 12.270355
0.006446 0.044208 5.000000 19.309676
-0.003211 0.023539 5.000000 17.700778
-0.003044 0.059649 5.000000 27.930691
0.004319 0.095008 5.000000 40.642159
0.001517 0.090567 5.000000 38.759742
0.000396 0.099286 5.000000 42.528209
0.004165 0.046313 5.000000 20.139426
0.003166 0.031559 5.000000 14.647173
0.007190 0.032228 5.000000 14.533084
-0.001172 0.067057 5.000000 29.792204
-0.001517 0.053184 5.000000 24.745891
-0.005372 0.033436 5.000000 22.077894
0.003363 0.024677 5.000000 12.173892
0.001233 0.039939 5.000000 18.532935
0.001973 0.080536 5.000000 34.514915
0.003169 0.024011 5.000000 12.057402
0.000110 0.088284 5.000000 37.988840
0.008742 0.052286 5.000000 23.284004
0.003739 0.033571 5.000000 15.198685
0.001463 0.078287 5.000000 33.638062
0.007108 0.096764 5.000000 41.825582
0.004059 0.083192 5.000000 35.580514
0.001926 0.094119 5.000000 40.228515
0.002289 0.011572 5.000000 9.683300
0.005163 0.037203 5.000000 16.381918
-0.008135 0.066141 5.000000 33.659268
0.007070 0.073537 5.000000 31.838671
0.000315 0.083487 5.000000 35.972850
0.001672 0.040332 5.000000 18.472703
-0.004930 0.055661 5.000000 27.827568
0.005007 0.035881 5.000000 15.865077
0.004072 0.037125 5.000000 16.484652
0.005459 0.097359 5.000000 41.777986
0.004145 0.038736 5.000000 17.104121
