2000.09798871878	1.22017647058824
2000.09966285254	1.75121568627451
2000.10217405318	6.28323529411765
2000.10217405318	3.50073529411765
2000.10301112006	5.66490196078431
2000.10301112006	5.14113725490196
2000.10301112006	4.61737254901961
2000.10301112006	4.09360784313725
2000.10635938759	2.23497058823529
2000.11018597905	2.91305882352941
2000.11724125705	7.30894117647059
2000.11841315068	6.75025882352941
2000.12109176471	7.86762352941176
2000.12310072522	10.4078823529412
2000.12310072522	9.88411764705882
2000.12462266501	8.57867379679144
2000.12644899275	9.36908235294118
2000.12644899275	10.9752941176471
2000.14271200645	4.01047058823529
2000.14319033038	5.62125490196079
2000.14319033038	5.09749019607843
2000.14319033038	4.57372549019608
2000.14385998388	3.52037647058824
2000.14462530218	6.23647058823529
2000.15591374698	3.08390588235294
2000.15993166801	6.58149019607843
2000.16088831587	7.20917647058823
2000.18336954069	7.89817647058823
2000.18336954069	5.28662745098039
2000.18336954069	4.76286274509804
2000.18336954069	4.23909803921568
2000.18336954069	3.71533333333333
2000.18336954069	1.67847058823529
2000.18489148048	2.37285561497326
2000.18671780822	5.92470588235294
2000.18671780822	1.16561764705882
2000.18783389739	8.54560784313726
2000.19245769541	3.15
2000.2101556809	6.55239215686274
2000.21216464142	9.14211764705882
2000.21283429492	7.25656470588235
2000.21424800788	9.87926797385621
2000.21618256245	11.7958588235294
2000.21685221595	11.1935294117647
2000.21685221595	10.6697647058824
2000.21685221595	8.57470588235294
2000.22153979049	12.5640470588235
2000.22354875101	8.00729411764706
2000.22354875101	13.3322352941176
2000.22689701853	5.38847058823529
2000.22689701853	4.86470588235294
2000.22689701853	4.3118431372549
2000.22689701853	3.78807843137255
2000.22881031426	6.06188235294118
2000.24698662369	1.93307843137255
2000.25033489122	6.6396862745098
2000.25033489122	2.44956862745098
2000.25200902498	7.28711764705882
2000.25301350524	3.13628235294117
2000.25591533709	1.56207843137255
2000.26372796132	5.35937254901961
2000.26372796132	4.83560784313725
2000.26372796132	4.3118431372549
2000.26372796132	3.78807843137255
2000.26707622885	7.96364705882353
2000.26707622885	5.95588235294117
2000.27109414988	8.56597647058823
2000.28828192318	2.41319607843137
2000.29051410153	6.58149019607843
2000.29386236906	7.24104575163399
2000.29386236906	3.05577777777777
2000.29721063658	10.1023529411765
2000.29721063658	9.65133333333333
2000.29721063658	9.12756862745098
2000.29960225625	10.8131764705882
2000.30055890411	2.01309803921568
2000.30055890411	3.85209411764706
2000.30055890411	3.33705882352941
2000.30055890411	12.7211764705882
2000.30390717164	8.05094117647059
2000.30390717164	5.43211764705882
2000.30390717164	4.90835294117647
2000.30390717164	4.39186274509803
